iter	Passed	Remaining
0	3	24876
1	5	23552
2	8	22417
3	11	22595
4	13	22205
5	16	22226
6	18	21883
7	21	21600
8	23	21529
9	26	21292
10	28	21145
11	30	20902
12	32	20760
13	35	20937
14	38	20911
15	40	20869
16	44	21405
17	47	21441
18	49	21413
19	52	21515
20	55	21691
21	57	21527
22	60	21430
23	62	21368
24	65	21349
25	68	21393
26	70	21377
27	72	21239
28	75	21113
29	77	21027
30	79	20968
31	81	20889
32	83	20757
33	86	20753
34	89	20963
35	92	21033
36	95	21056
37	98	21119
38	100	21109
39	103	21165
40	106	21107
41	108	21050
42	111	21099
43	114	21201
44	117	21195
45	120	21336
46	123	21325
47	125	21345
48	128	21309
49	131	21364
50	133	21301
51	135	21217
52	137	21162
53	140	21107
54	142	21142
55	145	21118
56	147	21050
57	149	20983
58	152	20985
59	154	20914
60	156	20845
61	158	20809
62	161	20821
63	163	20776
64	165	20727
65	168	20686
66	170	20633
67	172	20613
68	174	20588
69	177	20589
70	179	20548
71	182	20536
72	184	20503
73	186	20466
74	188	20427
75	190	20391
76	193	20374
77	195	20333
78	198	20337
79	200	20313
80	202	20308
81	205	20340
82	207	20293
83	209	20263
84	212	20253
85	214	20248
86	217	20252
87	219	20251
88	222	20239
89	225	20263
90	227	20262
91	230	20254
92	232	20247
93	235	20270
94	237	20265
95	240	20279
96	243	20297
97	245	20306
98	248	20314
99	250	20307
100	253	20298
101	255	20287
102	258	20277
103	260	20271
104	263	20297
105	265	20274
106	268	20254
107	270	20245
108	273	20255
109	275	20250
110	278	20242
111	280	20235
112	282	20231
113	286	20289
114	288	20279
115	291	20269
116	293	20289
117	296	20298
118	299	20294
119	301	20274
120	303	20253
121	305	20234
122	308	20217
123	310	20196
124	312	20191
125	316	20234
126	318	20212
127	320	20221
128	323	20217
129	325	20202
130	328	20199
131	331	20226
132	333	20226
133	336	20251
134	339	20273
135	342	20268
136	344	20264
137	346	20250
138	349	20229
139	352	20246
140	354	20240
141	356	20227
142	360	20271
143	362	20267
144	365	20275
145	367	20261
146	370	20273
147	374	20341
148	376	20341
149	379	20332
150	381	20332
151	384	20333
152	386	20307
153	388	20290
154	390	20268
155	393	20247
156	395	20220
157	397	20191
158	399	20176
159	401	20156
160	403	20143
161	406	20125
162	408	20102
163	410	20087
164	412	20062
165	414	20040
166	416	20019
167	419	20025
168	421	20016
169	424	20032
170	426	20009
171	428	19982
172	430	19960
173	432	19941
174	434	19927
175	436	19903
176	438	19874
177	440	19847
178	442	19823
179	444	19798
180	446	19774
181	448	19758
182	450	19731
183	452	19706
184	454	19678
185	456	19653
186	458	19637
187	460	19615
188	462	19593
189	464	19577
190	466	19557
191	468	19537
192	470	19518
193	472	19499
194	474	19478
195	476	19453
196	479	19447
197	481	19430
198	483	19412
199	485	19388
200	487	19368
201	489	19353
202	491	19331
203	493	19314
204	496	19330
205	498	19329
206	500	19315
207	502	19298
208	504	19279
209	506	19267
210	509	19253
211	510	19233
212	513	19222
213	515	19207
214	518	19221
215	520	19207
216	522	19192
217	524	19185
218	526	19178
219	528	19164
220	530	19148
221	532	19131
222	535	19120
223	537	19117
224	541	19165
225	545	19211
226	548	19243
227	550	19238
228	555	19330
229	562	19459
230	564	19469
231	568	19492
232	570	19491
233	572	19481
234	575	19475
235	577	19481
236	580	19491
237	583	19485
238	585	19479
239	587	19475
240	590	19468
241	592	19462
242	594	19451
243	596	19435
244	599	19437
245	602	19452
246	604	19454
247	606	19442
248	609	19430
249	611	19439
250	617	19539
251	621	19574
252	623	19564
253	625	19558
254	627	19541
255	629	19525
256	631	19512
257	634	19498
258	636	19487
259	638	19475
260	640	19464
261	643	19469
262	645	19456
263	647	19443
264	649	19432
265	652	19433
266	654	19423
267	656	19413
268	659	19409
269	661	19400
270	663	19383
271	665	19366
272	667	19350
273	669	19349
274	671	19340
275	674	19341
276	676	19341
277	678	19325
278	680	19311
279	682	19296
280	685	19288
281	687	19275
282	689	19265
283	691	19252
284	694	19258
285	696	19250
286	698	19237
287	700	19225
288	702	19215
289	704	19207
290	707	19210
291	709	19196
292	711	19186
293	713	19175
294	715	19163
295	717	19152
296	720	19143
297	722	19134
298	724	19122
299	726	19112
300	728	19102
301	730	19089
302	732	19081
303	734	19065
304	736	19053
305	739	19053
306	741	19040
307	743	19030
308	745	19018
309	747	19010
310	750	19012
311	752	19009
312	754	18998
313	756	18983
314	758	18971
315	760	18961
316	762	18952
317	765	18943
318	767	18937
319	769	18941
320	772	18951
321	776	18974
322	778	18973
323	781	18974
324	783	18960
325	785	18950
326	787	18941
327	789	18939
328	792	18934
329	794	18936
330	797	18932
331	799	18934
332	802	18937
333	805	18939
334	807	18931
335	809	18924
336	812	18941
337	816	18970
338	818	18970
339	821	18963
340	823	18964
341	826	18970
342	828	18962
343	830	18953
344	833	18948
345	835	18943
346	837	18935
347	839	18924
348	842	18924
349	844	18915
350	846	18905
351	848	18903
352	851	18899
353	853	18891
354	855	18880
355	857	18874
356	860	18880
357	862	18878
358	865	18879
359	867	18883
360	870	18882
361	874	18914
362	877	18933
363	881	18958
364	884	18973
365	887	18973
366	890	18990
367	893	18997
368	897	19018
369	899	19012
370	901	19009
371	904	19013
372	908	19038
373	910	19038
374	913	19046
375	916	19056
376	920	19071
377	922	19077
378	926	19102
379	930	19127
380	933	19131
381	935	19130
382	938	19138
383	941	19133
384	943	19127
385	945	19125
386	948	19125
387	950	19122
388	953	19130
389	956	19129
390	958	19131
391	961	19133
392	963	19129
393	967	19139
394	969	19136
395	971	19131
396	974	19127
397	976	19131
398	979	19134
399	982	19143
400	985	19146
401	988	19151
402	991	19157
403	994	19167
404	997	19177
405	1000	19180
406	1003	19199
407	1006	19200
408	1011	19242
409	1014	19256
410	1017	19260
411	1020	19266
412	1023	19278
413	1025	19274
414	1028	19280
415	1032	19299
416	1034	19296
417	1037	19291
418	1039	19292
419	1042	19293
420	1046	19310
421	1049	19322
422	1053	19348
423	1056	19349
424	1058	19347
425	1062	19369
426	1065	19370
427	1068	19383
428	1072	19405
429	1074	19404
430	1078	19417
431	1080	19416
432	1083	19414
433	1085	19411
434	1088	19414
435	1091	19415
436	1094	19423
437	1097	19421
438	1099	19421
439	1102	19419
440	1105	19423
441	1107	19426
442	1110	19433
443	1114	19441
444	1117	19452
445	1119	19448
446	1122	19442
447	1124	19440
448	1127	19440
449	1129	19436
450	1132	19434
451	1134	19431
452	1137	19425
453	1139	19425
454	1142	19423
455	1144	19413
456	1146	19404
457	1148	19400
458	1151	19392
459	1153	19383
460	1155	19381
461	1158	19377
462	1160	19373
463	1163	19381
464	1166	19376
465	1168	19369
466	1170	19366
467	1173	19363
468	1175	19356
469	1177	19346
470	1179	19340
471	1182	19333
472	1184	19322
473	1186	19311
474	1188	19311
475	1191	19306
476	1193	19298
477	1195	19299
478	1198	19292
479	1201	19300
480	1203	19295
481	1206	19293
482	1208	19290
483	1211	19291
484	1213	19284
485	1215	19279
486	1218	19282
487	1221	19276
488	1223	19268
489	1225	19265
490	1227	19255
491	1229	19248
492	1232	19241
493	1234	19231
494	1236	19225
495	1238	19214
496	1240	19205
497	1242	19198
498	1244	19189
499	1246	19178
500	1248	19169
501	1252	19188
502	1255	19193
503	1258	19190
504	1260	19193
505	1263	19186
506	1265	19186
507	1268	19180
508	1269	19167
509	1271	19159
510	1274	19151
511	1276	19145
512	1278	19137
513	1280	19127
514	1282	19123
515	1285	19117
516	1287	19110
517	1289	19102
518	1291	19094
519	1293	19083
520	1295	19074
521	1298	19073
522	1300	19068
523	1302	19064
524	1305	19058
525	1307	19057
