iter	Logloss
0	0.6208856191
1	0.5619232205
2	0.5257870148
3	0.4706208133
4	0.4143944268
5	0.3736342994
6	0.3388855744
7	0.3135102655
8	0.2838225468
9	0.259740528
10	0.2160527162
11	0.1913081264
12	0.1757485815
13	0.1639467552
14	0.1515245489
15	0.1370956497
16	0.1302775219
17	0.1221477063
18	0.1120408871
19	0.1060318127
20	0.102539995
21	0.09850536917
22	0.09363436928
23	0.08821703694
24	0.08269447289
25	0.07974810583
26	0.07676060097
27	0.07306604087
28	0.06994393239
29	0.06767209992
30	0.06180286121
31	0.05779468899
32	0.05516227449
33	0.05351596211
34	0.05135077066
35	0.04835805182
36	0.0460787745
37	0.04482249615
38	0.04363852539
39	0.04270875038
40	0.0401829984
41	0.03903479745
42	0.03830662828
43	0.03726851854
44	0.03621965561
45	0.03539221533
46	0.03443439348
47	0.03363580099
48	0.03265855146
49	0.03210343779
50	0.03156305033
51	0.03070091456
52	0.03008937119
53	0.02927555932
54	0.02856634084
55	0.02808113181
56	0.02756678514
57	0.02715154623
58	0.02656534658
59	0.02612588096
60	0.02584337157
61	0.02544329989
62	0.02458561283
63	0.02424177714
64	0.02381017274
65	0.02341890106
66	0.02313333707
67	0.02247497661
68	0.02201341214
69	0.02147190402
70	0.0206928688
71	0.0199504403
72	0.01959450514
73	0.01912186245
74	0.01865982322
75	0.01805340162
76	0.01748049474
77	0.01717922987
78	0.01665203631
79	0.01634149619
80	0.01586709623
81	0.01541107406
82	0.01517345047
83	0.01475745074
84	0.01456474047
85	0.01437861351
86	0.01399407041
87	0.01363501125
88	0.01329388835
89	0.01296840565
90	0.01279718809
91	0.01253437738
92	0.01224224083
93	0.01210773571
94	0.01195644114
95	0.01168801954
96	0.01154728943
97	0.01133086317
98	0.01108807601
99	0.01085537489
100	0.01063252728
101	0.01041830653
102	0.01021077659
103	0.01001157712
104	0.009820637651
105	0.009635637622
106	0.009457273695
107	0.009284456475
108	0.009118852098
109	0.008959138802
110	0.008803115692
111	0.008653369446
112	0.008507885433
113	0.00836635184
114	0.008228034462
115	0.008096085431
116	0.007967516422
117	0.007844200573
118	0.007723903713
119	0.007606681436
120	0.007492587042
121	0.007383078981
122	0.007275069526
123	0.007169979875
124	0.007068625508
125	0.006970200616
126	0.006874163635
127	0.00677966742
128	0.006688039356
129	0.006599331096
130	0.006512644486
131	0.006428343351
132	0.006346236449
133	0.006265388264
134	0.006187503835
135	0.006110624948
136	0.006036087405
137	0.005963121541
138	0.005891877603
139	0.005821495156
140	0.005752209252
141	0.005685968593
142	0.005620906326
143	0.005557195158
144	0.005495283645
145	0.005434442938
146	0.00537412019
147	0.005316042449
148	0.005258513024
149	0.005203043469
150	0.00514820802
151	0.005094573636
152	0.005041840594
153	0.004990043226
154	0.004939696322
155	0.004890432169
156	0.004840990976
157	0.004793830377
158	0.004746971849
159	0.004701216705
160	0.004656589841
161	0.004612060246
162	0.004568876072
163	0.004526184084
164	0.004484522067
165	0.004443577115
166	0.004403085555
167	0.004363285216
168	0.004324532365
169	0.004286082802
170	0.004249001567
171	0.004211925597
172	0.004175662744
173	0.004139612178
174	0.004104534361
175	0.004069985768
176	0.004035167683
177	0.004001599378
178	0.003969271828
179	0.003936221984
180	0.003904659462
181	0.003872805526
182	0.003842381581
183	0.003811639411
184	0.003781414161
185	0.003751799948
186	0.0037230214
187	0.003694264845
188	0.003666548112
189	0.003639245961
190	0.003611307484
191	0.003584160863
192	0.003558208288
193	0.003531601602
194	0.003506327997
195	0.003480789198
196	0.003455638277
197	0.003431135108
198	0.003406830293
199	0.003382874438
200	0.003359147939
201	0.003335535544
202	0.003312454201
203	0.003289196336
204	0.003266788159
205	0.003244763992
206	0.003222751968
207	0.00320146086
208	0.00318039848
209	0.003158886612
210	0.003138058407
211	0.003118406354
212	0.003097633455
213	0.003077840755
214	0.003058245423
215	0.003038927895
216	0.003019522052
217	0.003000927265
218	0.002981075068
219	0.00296281733
220	0.002944800555
221	0.002926580984
222	0.002908890064
223	0.002891538539
224	0.002874206161
225	0.002856756346
226	0.002839429519
227	0.002822836288
228	0.002805891733
229	0.00278939202
230	0.002772934144
231	0.002756523846
232	0.002740485495
233	0.002725551827
234	0.002709945001
235	0.002694105201
236	0.002679170297
237	0.002664069681
238	0.002649314128
239	0.002634835197
240	0.002620203304
241	0.002605991886
242	0.00259186391
243	0.002577338135
244	0.002563926176
245	0.002549753014
246	0.002536044608
247	0.002522702293
248	0.002509093655
249	0.002496057906
250	0.002483034542
251	0.002470294578
252	0.002456979763
253	0.002444203979
254	0.002432401176
255	0.002419870114
256	0.002407575035
257	0.002395051666
258	0.002383214126
259	0.002371189238
260	0.002359652122
261	0.002347880885
262	0.002336155731
263	0.00232435899
264	0.002313512771
265	0.002302420352
266	0.002291339244
267	0.002279845505
268	0.002269276158
269	0.002258392597
270	0.002247670039
271	0.002236929185
272	0.00222641089
273	0.002216111475
274	0.002205779552
275	0.002195413189
276	0.002185418262
277	0.00217540375
278	0.002165032219
279	0.002155251067
280	0.002145428318
281	0.002135723722
282	0.002126349817
283	0.002116471807
284	0.002107653839
285	0.002098514519
286	0.002088791019
287	0.002080434692
288	0.002070803034
289	0.002060989321
290	0.00205288077
291	0.002043562467
292	0.002035329557
293	0.002026345858
294	0.002017726002
295	0.002008713648
296	0.002000353559
297	0.00199196725
298	0.001983079164
299	0.001974828353
300	0.001966842988
301	0.001957564812
302	0.001949820972
303	0.001941397661
304	0.001934163407
305	0.00192628226
306	0.00191822417
307	0.001910521586
308	0.001902998443
309	0.00189515385
310	0.001887455377
311	0.001880110761
312	0.001872360205
313	0.001864844082
314	0.001858325012
315	0.001850271275
316	0.001843242933
317	0.001836182066
318	0.001829460389
319	0.00182175253
320	0.001815050205
321	0.001808118478
322	0.001801236998
323	0.001794061104
324	0.001787115623
325	0.001780474764
326	0.001774117073
327	0.00176744575
328	0.00176113672
329	0.001753934319
330	0.001747460767
331	0.001741417102
332	0.001734370715
333	0.001728407618
334	0.001722049649
335	0.001716116981
336	0.001709821097
337	0.001703777395
338	0.001697456733
339	0.001691033097
340	0.001685415162
341	0.001679154955
342	0.001672947385
343	0.001667465003
344	0.001661144242
345	0.00165506104
346	0.001649308242
347	0.001643985859
348	0.001638005479
349	0.001632306841
350	0.001626640585
351	0.001620992006
352	0.001615275692
353	0.001609905265
354	0.001604447911
355	0.001599015489
356	0.001593274154
357	0.001587922792
358	0.001582655339
359	0.001577378143
360	0.001572624538
361	0.001568085084
362	0.001562461526
363	0.001557651039
364	0.001552323408
365	0.00154732294
366	0.001541969895
367	0.001536939096
368	0.001531630522
369	0.001526974491
370	0.001521702739
371	0.001517171882
372	0.001512378589
373	0.001507015048
374	0.001502317233
375	0.00149735889
376	0.001493652915
377	0.001490538591
378	0.001485803379
379	0.001481423889
380	0.001476442952
381	0.001473253638
382	0.001468203926
383	0.001464183254
384	0.001459398477
385	0.001455803823
386	0.001451574105
387	0.00144753409
388	0.001442557837
389	0.00143982646
390	0.001435651099
391	0.001431144514
392	0.001428960429
393	0.001425069663
394	0.001420938083
395	0.001416123409
396	0.001411943983
397	0.001407590668
398	0.001403422789
399	0.001399173639
400	0.001398624539
