iter	Logloss
0	0.651255548
1	0.609572947
2	0.5767915249
3	0.5597023964
4	0.5254105926
5	0.4954628944
6	0.4759483635
7	0.4414939284
8	0.4260360003
9	0.410240829
10	0.3877264857
11	0.3694756031
12	0.3540015817
13	0.3350942731
14	0.323417902
15	0.3051710427
16	0.2923282981
17	0.284707129
18	0.2816803157
19	0.2646234334
20	0.2521433234
21	0.244806841
22	0.2324485928
23	0.2188123763
24	0.2118132561
25	0.2036686838
26	0.1924479753
27	0.1839487255
28	0.1751712859
29	0.1671561748
30	0.1637540758
31	0.158752054
32	0.1526402831
33	0.1452263892
34	0.138707146
35	0.1318083256
36	0.1259584278
37	0.1212396771
38	0.1155718341
39	0.1117383838
40	0.1076306403
41	0.1043423563
42	0.1010061279
43	0.09849702567
44	0.09594778717
45	0.09161856771
46	0.08855205029
47	0.08658502996
48	0.08288860321
49	0.07950285077
50	0.07632763684
51	0.07381276786
52	0.07084365189
53	0.06828706712
54	0.06688268483
55	0.06469724327
56	0.062980555
57	0.06156983227
58	0.06002096832
59	0.05817987025
60	0.05672929436
61	0.05529596657
62	0.05387721211
63	0.05271514505
64	0.05087712035
65	0.0493203029
66	0.04788193107
67	0.04641931504
68	0.04507866502
69	0.0438711755
70	0.04276033863
71	0.04164469987
72	0.04070150852
73	0.03983249143
74	0.03889216483
75	0.03813762218
76	0.03728602827
77	0.03657896817
78	0.03598618507
79	0.0353833884
80	0.03484023735
81	0.03412533924
82	0.0336233303
83	0.03297526017
84	0.0323798582
85	0.03184772655
86	0.0314058587
87	0.03098305501
88	0.0304269623
89	0.03003280051
90	0.02954116464
91	0.02903771028
92	0.02867491916
93	0.02822967805
94	0.027889736
95	0.02747269906
96	0.02715197206
97	0.02671959996
98	0.02595805004
99	0.02556368895
100	0.02528412081
101	0.02460367605
102	0.02426563762
103	0.02391575277
104	0.023669485
105	0.02306928486
106	0.0227737464
107	0.02246240713
108	0.0222424157
109	0.02171023563
110	0.0214484483
111	0.02117127925
112	0.02097474784
113	0.02049910836
114	0.02026126906
115	0.02001119033
116	0.01957724243
117	0.01940883324
118	0.01917974092
119	0.01901910454
120	0.01862628199
121	0.01842863113
122	0.01822065748
123	0.01807451248
124	0.01771731302
125	0.01753745787
126	0.01734703034
127	0.01721282303
128	0.01688738167
129	0.01661317796
130	0.01635034755
131	0.0161024183
132	0.01586497575
133	0.01567395777
134	0.01545318589
135	0.01527483854
136	0.01513426751
137	0.01493193582
138	0.01479774248
139	0.01460620761
140	0.01447835285
141	0.01435397193
142	0.01417429093
143	0.01405571774
144	0.01384449191
145	0.01364423707
146	0.01345417462
147	0.01327272318
