iter	Logloss
0	0.6285888096
1	0.5611184518
2	0.5219654471
3	0.498121203
4	0.4550490707
5	0.4144992958
6	0.3921525409
7	0.36213305
8	0.3336780603
9	0.3107956206
10	0.2824796115
11	0.2650972729
12	0.2506295254
13	0.2351357122
14	0.2260020246
15	0.2165403262
16	0.2087984925
17	0.1999051705
18	0.191641097
19	0.1809751851
20	0.1727235553
21	0.1615218336
22	0.1503063736
23	0.1427177524
24	0.1328575969
25	0.1286892903
26	0.1223566736
27	0.1163694788
28	0.1113254452
29	0.1071630811
30	0.1012773591
31	0.09631716236
32	0.09245833978
33	0.08907403971
34	0.08527333997
35	0.08300298701
36	0.08008609389
37	0.077771745
38	0.0742367244
39	0.07241885873
40	0.07015827758
41	0.06688701312
42	0.06519443225
43	0.06318512764
44	0.06160741231
45	0.05977617123
46	0.05751050233
47	0.05603726531
48	0.05387710103
49	0.05263501325
50	0.05141430584
51	0.04994758628
52	0.04889927302
53	0.0470996419
54	0.04578420892
55	0.0445840152
56	0.04355466198
57	0.04253428218
58	0.0417628166
59	0.04004824354
60	0.0393622173
61	0.03848302687
62	0.0374163822
63	0.03663314556
64	0.03608390906
65	0.03560296365
66	0.0346461907
67	0.03414785629
68	0.0333422107
69	0.03276897656
70	0.03188278169
71	0.03143669146
72	0.03106719023
73	0.03057783737
74	0.03022659902
75	0.029728555
76	0.0293989265
77	0.02867459965
78	0.02836659426
79	0.02768931575
80	0.02740329594
81	0.02677991356
82	0.02651273937
83	0.02592871217
84	0.02567846011
85	0.02543291602
86	0.02489348454
87	0.02437740676
88	0.02387816388
89	0.02366231106
90	0.0231868358
91	0.02273674368
92	0.02254228216
93	0.02211973847
94	0.02193596124
95	0.02153259736
96	0.02135688945
97	0.02118514938
98	0.02081033885
99	0.02044850495
100	0.02029056267
101	0.01994601823
102	0.01961321253
103	0.01946746592
104	0.019149963
105	0.01901045491
106	0.01870482865
107	0.01841081098
108	0.01806186188
109	0.01778787117
110	0.01752206953
111	0.01726419545
112	0.01714984505
113	0.0169033151
114	0.01679279824
115	0.01655597097
116	0.01632601288
117	0.01622344283
118	0.01600236724
119	0.01590393709
120	0.0156917055
121	0.01543442902
122	0.01523331006
123	0.01503723088
124	0.01484729679
125	0.01476211264
126	0.01457850061
127	0.01439818912
128	0.01431666727
129	0.01414525776
130	0.01406782124
131	0.01390194508
132	0.01369862764
133	0.01354067914
134	0.01338609833
135	0.01323520316
136	0.01316679308
137	0.01301932383
138	0.01287643557
139	0.01281217843
140	0.01267473774
141	0.01261190727
142	0.01247719418
143	0.01231197529
144	0.01218366938
145	0.01205801579
146	0.01193498514
147	0.0118787512
148	0.01176021166
149	0.01170624592
150	0.01158972795
151	0.01153683664
152	0.01142504783
153	0.01131502481
154	0.01126500868
155	0.01112650481
156	0.01103058162
157	0.01093562784
158	0.01084336578
159	0.01075240836
160	0.01066264366
161	0.01057495636
162	0.01048738008
163	0.0104015936
164	0.01031793864
165	0.01023564834
166	0.01015503556
167	0.0100756975
168	0.009996551244
169	0.009919257431
170	0.009844479105
171	0.009769672155
172	0.009696574858
173	0.009624520441
174	0.009553306107
175	0.00948368574
176	0.009408017783
177	0.009340059672
178	0.009273822846
179	0.009207641302
180	0.009142341993
181	0.009079096117
182	0.009016170873
183	0.008947600828
184	0.008885864308
185	0.008825107043
186	0.008766292354
187	0.008708280558
188	0.008649674834
189	0.008592881565
190	0.008530983251
191	0.008475538258
192	0.008420964167
193	0.008367473935
194	0.008314481944
195	0.008262334492
196	0.008210471358
197	0.008153563637
198	0.008103485235
199	0.008053744157
200	0.00800493753
201	0.007955992975
202	0.007908502198
203	0.007861774454
204	0.007814796517
205	0.007763901718
206	0.007718232639
207	0.007673638609
208	0.00762961534
209	0.007585364223
210	0.007542651403
211	0.007499740995
212	0.00745783546
213	0.007416533857
214	0.007370527353
215	0.007329546513
216	0.00728978496
217	0.007249722001
218	0.007210761363
219	0.007172061891
220	0.007133550414
221	0.007095318947
222	0.007057119984
223	0.007019364617
224	0.00698170814
225	0.006940778166
226	0.006904500141
227	0.006869130667
228	0.006833896778
229	0.006799375219
230	0.006764273563
231	0.00673045554
232	0.006696944855
233	0.006663703507
234	0.00663069222
235	0.006598141898
236	0.00656502087
237	0.006532284819
238	0.006500775716
239	0.00646885039
240	0.006438141006
241	0.006407640867
242	0.006377012112
243	0.006344127321
244	0.006314577869
245	0.006285232212
246	0.006253398637
247	0.00622417763
248	0.006195243867
249	0.006165446923
250	0.006137235812
251	0.006107455399
252	0.006078787451
253	0.006051396167
254	0.006022899233
255	0.005995447452
256	0.005969614279
257	0.005941064392
258	0.005915071062
259	0.005889031454
260	0.005862014423
261	0.005836931011
262	0.005811650127
