iter	Passed	Remaining
234	550	18654
235	553	18669
236	556	18678
237	559	18694
238	561	18700
239	564	18704
240	568	18751
241	574	18867
242	578	18911
243	580	18923
244	583	18933
245	586	18931
246	588	18926
247	594	19031
248	599	19127
249	607	19288
250	612	19365
251	614	19363
252	617	19364
253	619	19370
254	622	19373
255	625	19376
256	628	19395
257	630	19394
258	633	19391
259	635	19391
260	638	19393
261	640	19397
262	644	19424
263	646	19429
264	649	19428
265	652	19437
266	655	19447
267	658	19462
268	660	19463
269	663	19468
270	666	19471
271	669	19480
272	672	19493
273	675	19520
274	678	19527
275	681	19532
276	683	19534
277	686	19543
278	689	19564
279	692	19572
280	695	19582
281	698	19589
282	701	19599
283	705	19630
284	710	19724
285	714	19754
286	719	19806
287	721	19811
288	724	19808
289	726	19804
290	729	19799
291	731	19797
292	735	19815
293	738	19827
294	741	19837
295	743	19844
296	746	19844
297	749	19845
298	752	19851
299	754	19856
300	757	19852
301	759	19848
302	762	19843
303	766	19876
304	769	19903
305	772	19903
306	774	19900
307	777	19897
308	780	19920
309	783	19921
310	786	19922
311	788	19918
312	791	19916
313	793	19913
314	796	19920
315	799	19921
316	802	19931
317	805	19938
318	809	19968
319	812	19976
320	815	19997
321	818	19995
322	820	19993
323	823	19992
324	826	19996
325	828	19996
326	831	19992
327	833	19987
328	836	19982
329	838	19977
330	841	19994
331	846	20050
332	850	20065
333	852	20066
334	856	20083
335	859	20094
336	861	20090
337	864	20085
338	866	20079
339	869	20079
340	872	20080
341	874	20079
342	877	20081
343	880	20077
344	882	20077
345	885	20075
346	887	20072
347	890	20070
348	893	20069
349	895	20068
350	898	20068
351	902	20091
352	904	20093
353	907	20095
354	910	20097
355	913	20112
356	917	20137
357	921	20158
358	924	20175
359	931	20265
360	937	20344
361	941	20367
362	945	20390
363	950	20430
364	954	20470
365	959	20520
366	963	20547
367	966	20548
368	969	20544
369	971	20536
370	974	20549
371	979	20583
372	982	20593
373	986	20631
374	992	20684
375	997	20740
376	1002	20777
377	1007	20823
378	1013	20890
379	1017	20914
380	1022	20954
381	1025	20973
382	1031	21028
383	1036	21073
384	1040	21091
385	1043	21102
386	1047	21120
387	1052	21159
388	1055	21173
389	1060	21209
390	1064	21240
391	1068	21260
392	1073	21308
393	1076	21302
394	1079	21309
395	1082	21308
396	1086	21325
397	1089	21344
398	1093	21356
399	1097	21383
400	1102	21412
401	1105	21416
402	1107	21411
403	1111	21428
404	1113	21417
405	1116	21407
406	1118	21397
407	1121	21387
408	1123	21384
409	1127	21393
410	1130	21410
411	1134	21422
412	1137	21419
413	1139	21411
414	1141	21398
415	1144	21387
416	1146	21375
417	1148	21363
418	1151	21353
419	1154	21358
420	1157	21368
421	1161	21390
422	1164	21393
423	1168	21410
424	1172	21433
425	1176	21442
426	1178	21439
427	1181	21437
428	1185	21444
429	1188	21458
430	1192	21468
431	1194	21462
432	1198	21469
433	1201	21473
434	1205	21491
435	1208	21495
436	1210	21483
437	1213	21475
438	1215	21463
439	1217	21452
440	1219	21439
441	1221	21423
442	1223	21406
443	1226	21409
444	1230	21413
445	1232	21398
446	1234	21382
447	1235	21364
448	1238	21351
449	1241	21357
450	1245	21371
451	1248	21372
452	1251	21376
453	1254	21383
454	1256	21370
455	1259	21360
456	1261	21345
457	1263	21330
458	1265	21315
459	1267	21301
460	1269	21285
461	1271	21269
462	1273	21253
463	1275	21240
464	1277	21228
465	1279	21214
466	1281	21201
467	1283	21190
468	1286	21190
469	1289	21180
470	1291	21166
471	1293	21153
472	1295	21139
473	1297	21128
474	1299	21119
475	1302	21109
476	1304	21098
477	1306	21085
478	1310	21100
479	1312	21095
480	1315	21089
481	1317	21080
482	1320	21069
483	1322	21057
484	1324	21046
485	1326	21035
486	1329	21030
487	1333	21045
488	1336	21054
489	1339	21052
490	1341	21044
491	1344	21046
492	1347	21040
493	1350	21039
494	1352	21031
495	1355	21033
496	1358	21034
497	1362	21045
498	1364	21039
499	1367	21032
500	1369	21027
501	1372	21021
502	1375	21020
503	1378	21031
504	1383	21066
505	1387	21077
506	1390	21079
507	1393	21075
508	1395	21067
509	1397	21057
510	1400	21047
511	1402	21037
512	1405	21034
513	1408	21033
514	1410	21024
515	1412	21016
516	1415	21009
517	1417	21001
518	1420	20994
519	1423	21000
520	1425	20995
521	1428	20989
522	1430	20982
523	1433	20975
524	1436	20974
525	1439	20974
526	1441	20970
527	1444	20963
528	1446	20957
529	1449	20948
530	1452	20949
531	1455	20957
532	1458	20953
533	1460	20949
534	1463	20946
535	1467	20956
536	1472	20993
537	1476	21008
538	1479	21009
539	1482	21012
540	1486	21015
541	1489	21018
542	1492	21020
543	1494	21013
544	1497	21006
545	1500	21013
546	1503	21010
547	1505	21006
548	1509	21013
549	1512	21021
550	1515	21019
551	1518	21012
552	1520	21003
553	1523	21007
554	1528	21031
555	1533	21053
556	1538	21095
557	1543	21110
558	1549	21151
559	1551	21147
560	1554	21140
561	1556	21132
562	1558	21123
563	1561	21113
564	1563	21104
565	1565	21095
566	1567	21086
567	1570	21085
568	1573	21077
569	1575	21068
570	1577	21059
571	1580	21059
572	1583	21055
573	1586	21049
574	1588	21040
575	1590	21031
576	1592	21022
577	1595	21013
578	1597	21004
579	1599	20993
580	1602	20990
581	1604	20984
582	1607	20975
583	1609	20972
584	1612	20962
585	1614	20954
586	1617	20950
587	1619	20942
588	1621	20933
589	1624	20925
590	1626	20916
591	1628	20907
592	1631	20900
593	1633	20894
594	1635	20887
595	1638	20878
596	1640	20869
597	1642	20860
598	1645	20858
599	1647	20852
600	1650	20846
601	1652	20839
602	1655	20832
603	1657	20826
604	1660	20820
605	1664	20836
606	1667	20834
607	1672	20867
608	1677	20888
609	1680	20890
610	1683	20884
611	1685	20875
612	1687	20867
613	1690	20859
614	1693	20862
615	1695	20853
616	1697	20844
617	1700	20835
618	1702	20828
619	1704	20819
620	1707	20815
621	1709	20810
622	1712	20803
623	1714	20794
624	1717	20790
625	1719	20781
626	1722	20780
627	1724	20774
628	1727	20768
629	1729	20762
630	1732	20755
631	1734	20748
632	1737	20745
633	1739	20738
634	1741	20730
635	1744	20724
636	1746	20718
637	1749	20711
638	1751	20705
639	1754	20703
640	1757	20698
641	1759	20691
642	1761	20683
643	1764	20675
644	1766	20669
645	1769	20666
646	1771	20660
647	1774	20653
648	1776	20646
649	1779	20648
650	1782	20643
651	1784	20638
652	1787	20632
653	1789	20626
654	1792	20625
655	1794	20619
656	1797	20613
657	1799	20607
658	1802	20602
659	1804	20595
660	1807	20588
661	1809	20583
662	1812	20578
663	1814	20575
664	1818	20583
665	1823	20606
666	1826	20604
667	1829	20605
668	1832	20602
669	1834	20597
670	1837	20591
671	1839	20585
672	1842	20580
673	1844	20575
674	1847	20569
675	1849	20563
676	1851	20557
677	1854	20551
678	1856	20544
679	1859	20545
680	1865	20575
681	1873	20626
682	1876	20632
683	1879	20627
684	1881	20621
685	1884	20614
686	1886	20607
687	1888	20598
688	1890	20591
689	1893	20583
690	1895	20576
691	1898	20572
692	1900	20565
693	1902	20558
694	1905	20553
695	1908	20550
696	1911	20556
697	1915	20567
698	1919	20573
699	1922	20577
700	1925	20579
701	1930	20592
702	1934	20603
703	1938	20618
704	1942	20624
705	1946	20638
706	1950	20651
707	1953	20650
708	1956	20653
709	1960	20661
710	1965	20680
711	1968	20685
712	1971	20679
713	1973	20672
714	1977	20675
715	1979	20668
716	1982	20666
717	1986	20679
718	1989	20672
719	1991	20671
720	1994	20663
721	1997	20662
722	2001	20674
723	2003	20669
724	2007	20670
725	2009	20664
726	2012	20661
727	2014	20656
728	2016	20648
729	2019	20640
730	2021	20632
731	2024	20630
732	2026	20623
733	2029	20616
734	2031	20608
735	2033	20600
736	2035	20594
737	2038	20589
738	2040	20582
739	2043	20576
740	2045	20569
741	2047	20561
742	2050	20555
743	2052	20548
744	2055	20545
745	2057	20539
746	2060	20532
747	2062	20524
748	2064	20516
749	2066	20509
750	2069	20502
751	2071	20497
752	2074	20491
753	2077	20492
754	2079	20487
755	2082	20479
756	2084	20475
757	2087	20473
758	2089	20466
759	2092	20458
760	2094	20450
761	2096	20443
762	2098	20435
763	2103	20452
764	2106	20451
765	2111	20465
766	2115	20482
767	2118	20482
768	2121	20475
769	2123	20467
770	2125	20460
771	2127	20452
772	2130	20447
773	2132	20440
774	2135	20433
775	2137	20426
776	2139	20419
777	2141	20411
778	2144	20404
779	2146	20399
780	2148	20391
781	2151	20385
782	2153	20377
783	2155	20370
784	2158	20364
785	2160	20360
786	2163	20353
787	2165	20346
788	2167	20340
789	2170	20334
790	2172	20328
791	2176	20338
792	2179	20333
793	2181	20327
794	2184	20321
795	2186	20315
796	2188	20309
797	2191	20306
798	2194	20302
799	2196	20297
800	2199	20290
801	2201	20284
802	2203	20278
803	2206	20273
804	2208	20268
805	2211	20262
806	2213	20256
807	2215	20251
808	2218	20245
809	2220	20240
810	2223	20235
811	2225	20229
812	2228	20223
813	2230	20217
814	2232	20211
815	2235	20204
816	2237	20199
817	2240	20194
818	2242	20189
819	2244	20182
820	2247	20175
821	2249	20168
822	2251	20162
823	2254	20161
824	2258	20165
825	2262	20179
826	2265	20177
827	2268	20172
828	2270	20166
829	2273	20163
830	2275	20159
831	2278	20154
832	2280	20145
833	2282	20138
834	2284	20132
835	2287	20126
836	2289	20120
837	2292	20114
838	2294	20109
839	2296	20103
840	2299	20098
841	2301	20091
842	2304	20085
843	2306	20079
844	2308	20073
845	2311	20067
846	2313	20064
847	2316	20059
848	2318	20053
849	2320	20046
850	2323	20040
851	2325	20034
852	2327	20027
853	2330	20022
854	2332	20015
855	2334	20009
856	2337	20002
857	2339	19995
858	2341	19988
859	2344	19985
860	2346	19979
861	2348	19972
862	2350	19965
863	2353	19959
864	2355	19952
865	2357	19946
866	2360	19943
867	2362	19937
868	2365	19931
869	2367	19924
870	2369	19918
871	2372	19918
872	2375	19915
873	2377	19909
874	2379	19902
875	2382	19895
876	2384	19888
877	2386	19881
878	2388	19875
879	2391	19871
880	2395	19879
881	2398	19877
882	2402	19885
883	2405	19883
884	2407	19876
885	2409	19870
886	2411	19864
887	2414	19857
888	2416	19850
889	2418	19843
890	2422	19851
891	2424	19845
892	2427	19839
893	2429	19832
894	2431	19825
895	2433	19818
896	2436	19815
897	2438	19809
898	2441	19802
899	2443	19795
900	2445	19789
901	2447	19783
902	2450	19779
903	2453	19781
904	2456	19776
905	2458	19769
906	2460	19762
907	2462	19756
908	2465	19750
909	2468	19749
910	2470	19747
911	2473	19744
912	2475	19738
913	2478	19732
914	2480	19728
915	2483	19724
916	2485	19719
917	2487	19713
918	2490	19706
919	2492	19700
920	2494	19697
921	2499	19708
922	2502	19707
923	2506	19713
924	2511	19731
925	2515	19735
926	2517	19730
927	2521	19734
928	2524	19738
929	2527	19733
930	2529	19726
931	2531	19719
932	2534	19717
933	2538	19724
934	2541	19724
935	2545	19734
936	2548	19733
937	2552	19737
938	2555	19741
939	2560	19752
940	2563	19755
941	2566	19753
942	2569	19754
943	2572	19750
944	2574	19743
945	2576	19736
946	2578	19728
947	2580	19720
948	2583	19717
949	2585	19709
950	2587	19702
951	2589	19695
952	2591	19687
953	2593	19680
954	2596	19673
955	2598	19668
956	2600	19662
957	2603	19656
958	2605	19648
959	2607	19641
960	2609	19635
961	2612	19630
962	2615	19630
963	2617	19623
964	2619	19616
965	2621	19609
966	2623	19603
967	2625	19597
968	2628	19590
969	2630	19584
970	2632	19577
971	2634	19570
972	2637	19564
973	2639	19558
974	2641	19551
975	2644	19549
976	2646	19543
977	2648	19537
978	2650	19530
979	2652	19523
980	2655	19517
981	2657	19510
982	2660	19511
983	2663	19508
984	2665	19502
985	2668	19504
986	2671	19500
987	2673	19494
988	2677	19497
989	2680	19500
990	2685	19511
991	2687	19508
992	2690	19504
993	2692	19499
994	2694	19492
995	2696	19485
996	2699	19478
997	2701	19472
998	2703	19465
999	2706	19465
1000	2708	19459
1001	2710	19453
1002	2713	19446
1003	2715	19440
1004	2717	19433
1005	2719	19429
1006	2723	19432
1007	2725	19426
1008	2727	19419
1009	2729	19412
1010	2732	19405
1011	2734	19401
1012	2737	19401
1013	2740	19396
1014	2742	19390
1015	2744	19383
1016	2746	19376
1017	2748	19370
1018	2750	19364
1019	2753	19357
1020	2755	19351
1021	2757	19345
1022	2759	19339
1023	2761	19333
1024	2764	19329
1025	2766	19325
1026	2769	19319
1027	2771	19313
1028	2773	19308
1029	2776	19303
1030	2778	19297
1031	2780	19292
1032	2783	19289
1033	2785	19285
1034	2788	19279
1035	2790	19274
1036	2792	19268
1037	2794	19262
1038	2797	19257
1039	2799	19251
1040	2801	19246
1041	2804	19240
1042	2806	19235
1043	2808	19229
1044	2810	19224
1045	2813	19222
1046	2817	19230
1047	2820	19227
1048	2823	19223
1049	2825	19217
1050	2828	19217
1051	2831	19216
1052	2833	19211
1053	2835	19206
1054	2838	19200
1055	2840	19194
1056	2843	19192
1057	2845	19188
1058	2848	19183
1059	2850	19178
1060	2852	19173
1061	2854	19167
1062	2857	19162
1063	2859	19159
1064	2862	19153
1065	2865	19153
1066	2867	19148
1067	2869	19142
1068	2872	19137
1069	2874	19133
1070	2876	19127
1071	2879	19122
1072	2881	19116
1073	2883	19111
1074	2885	19105
1075	2888	19103
1076	2891	19099
1077	2894	19102
1078	2897	19098
1079	2899	19093
1080	2902	19089
1081	2905	19090
1082	2908	19092
1083	2911	19090
1084	2914	19087
1085	2916	19086
1086	2921	19093
1087	2926	19109
1088	2930	19116
1089	2935	19127
1090	2939	19132
1091	2943	19137
1092	2948	19151
1093	2952	19153
1094	2955	19157
1095	2959	19162
1096	2964	19171
1097	2968	19177
1098	2972	19182
1099	2974	19178
1100	2977	19173
1101	2979	19172
1102	2982	19168
1103	2985	19165
1104	2987	19160
1105	2990	19156
1106	2992	19152
1107	2994	19147
1108	2997	19144
1109	2999	19140
1110	3002	19136
1111	3004	19132
1112	3007	19127
1113	3011	19135
1114	3014	19134
1115	3017	19130
1116	3019	19127
1117	3022	19125
1118	3025	19121
1119	3027	19117
1120	3030	19116
1121	3033	19115
1122	3036	19112
1123	3039	19112
1124	3041	19108
1125	3044	19102
1126	3046	19098
1127	3050	19104
1128	3053	19100
1129	3055	19093
1130	3057	19086
1131	3059	19080
1132	3062	19078
1133	3064	19074
1134	3067	19073
1135	3070	19069
1136	3072	19063
1137	3074	19057
1138	3076	19052
1139	3079	19047
1140	3081	19043
1141	3083	19038
1142	3086	19032
1143	3088	19027
1144	3090	19022
1145	3093	19017
1146	3095	19015
1147	3100	19022
1148	3105	19035
1149	3108	19034
1150	3111	19032
1151	3115	19037
1152	3119	19043
1153	3124	19055
1154	3129	19065
1155	3133	19074
1156	3138	19080
1157	3142	19089
1158	3146	19094
1159	3150	19098
1160	3154	19103
1161	3158	19105
1162	3160	19101
1163	3163	19100
1164	3166	19100
1165	3170	19101
1166	3174	19108
1167	3178	19114
1168	3181	19114
1169	3185	19115
1170	3188	19119
1171	3192	19121
1172	3195	19121
1173	3199	19125
1174	3202	19123
1175	3204	19120
1176	3207	19114
1177	3211	19119
1178	3216	19131
1179	3219	19130
1180	3222	19131
1181	3226	19135
1182	3229	19133
1183	3232	19130
1184	3235	19133
1185	3239	19136
1186	3244	19145
1187	3247	19144
1188	3249	19141
1189	3252	19135
1190	3254	19128
1191	3256	19121
1192	3258	19114
1193	3260	19110
1194	3263	19109
1195	3265	19103
1196	3267	19096
1197	3269	19089
1198	3271	19083
1199	3273	19076
1200	3276	19072
1201	3278	19068
1202	3280	19061
1203	3283	19055
1204	3285	19048
1205	3287	19042
1206	3289	19039
1207	3292	19033
1208	3295	19033
1209	3297	19027
1210	3300	19023
1211	3302	19017
1212	3304	19011
1213	3306	19004
1214	3308	18998
1215	3311	18995
1216	3313	18989
1217	3315	18983
1218	3317	18977
1219	3319	18971
1220	3321	18966
1221	3324	18962
1222	3327	18958
1223	3330	18959
1224	3333	18956
1225	3335	18952
1226	3337	18946
1227	3340	18943
1228	3343	18941
1229	3345	18936
1230	3347	18930
1231	3349	18925
1232	3352	18919
1233	3354	18916
1234	3357	18913
1235	3360	18909
1236	3362	18903
1237	3364	18897
1238	3366	18891
1239	3368	18887
1240	3372	18888
1241	3376	18894
1242	3379	18893
1243	3381	18887
1244	3384	18882
1245	3386	18878
1246	3388	18872
1247	3390	18866
1248	3393	18861
1249	3395	18855
1250	3397	18850
1251	3399	18845
1252	3401	18839
1253	3404	18833
1254	3406	18827
1255	3408	18821
1256	3410	18815
1257	3412	18809
1258	3414	18805
1259	3417	18800
1260	3419	18794
1261	3421	18788
1262	3423	18782
1263	3425	18777
1264	3428	18771
1265	3430	18766
1266	3432	18761
1267	3434	18755
1268	3436	18750
1269	3439	18744
1270	3441	18739
1271	3443	18734
1272	3446	18731
1273	3448	18727
1274	3451	18723
1275	3453	18718
1276	3455	18713
1277	3461	18725
1278	3466	18735
1279	3472	18751
1280	3476	18756
1281	3479	18752
1282	3481	18746
1283	3483	18740
1284	3485	18735
1285	3487	18729
1286	3489	18723
1287	3492	18720
1288	3494	18716
1289	3496	18710
1290	3499	18704
1291	3501	18699
1292	3503	18693
1293	3505	18686
1294	3509	18690
1295	3513	18695
1296	3517	18697
1297	3520	18698
1298	3523	18696
1299	3526	18694
1300	3528	18689
1301	3530	18684
1302	3532	18678
1303	3534	18671
1304	3537	18667
1305	3539	18662
1306	3541	18656
1307	3543	18651
1308	3546	18648
1309	3548	18642
1310	3550	18636
1311	3552	18630
1312	3556	18630
1313	3558	18625
1314	3561	18623
1315	3563	18616
1316	3565	18610
1317	3567	18604
1318	3569	18598
1319	3571	18592
1320	3573	18586
1321	3575	18580
1322	3577	18575
1323	3580	18570
1324	3582	18565
1325	3584	18559
1326	3586	18553
1327	3588	18547
1328	3590	18541
1329	3592	18535
1330	3595	18532
1331	3597	18528
1332	3599	18522
1333	3601	18517
1334	3604	18511
1335	3606	18506
1336	3608	18502
1337	3611	18498
1338	3613	18492
1339	3615	18487
1340	3617	18481
1341	3619	18476
1342	3621	18471
1343	3624	18466
1344	3626	18461
1345	3628	18455
1346	3630	18450
1347	3632	18444
1348	3634	18438
1349	3636	18432
1350	3641	18440
1351	3645	18441
1352	3647	18436
1353	3649	18430
1354	3651	18425
1355	3656	18433
1356	3660	18434
1357	3663	18438
1358	3666	18433
1359	3668	18429
1360	3670	18424
1361	3673	18418
1362	3677	18423
1363	3679	18420
1364	3682	18415
1365	3684	18410
1366	3686	18405
1367	3688	18400
1368	3690	18395
1369	3693	18389
1370	3695	18384
1371	3698	18385
1372	3701	18381
1373	3703	18376
1374	3705	18370
1375	3707	18365
1376	3709	18360
1377	3711	18355
1378	3714	18350
1379	3716	18345
1380	3718	18340
1381	3720	18335
1382	3723	18330
1383	3725	18325
1384	3727	18320
1385	3729	18315
1386	3732	18311
1387	3734	18306
1388	3736	18301
1389	3738	18296
1390	3741	18290
1391	3743	18285
1392	3745	18281
1393	3747	18276
1394	3750	18273
1395	3753	18271
1396	3755	18267
1397	3757	18260
1398	3759	18256
1399	3762	18253
1400	3764	18249
1401	3767	18244
1402	3769	18239
1403	3771	18234
1404	3773	18230
1405	3776	18229
1406	3779	18224
1407	3781	18219
1408	3783	18214
1409	3785	18210
1410	3788	18205
1411	3792	18210
1412	3797	18216
1413	3805	18241
1414	3809	18246
1415	3812	18243
1416	3815	18240
1417	3817	18236
1418	3819	18232
1419	3822	18229
1420	3824	18224
1421	3826	18219
1422	3829	18215
1423	3831	18209
1424	3833	18205
1425	3836	18201
1426	3838	18196
1427	3840	18191
1428	3842	18186
1429	3844	18181
1430	3847	18176
1431	3850	18178
1432	3853	18176
1433	3855	18170
1434	3857	18165
1435	3859	18159
1436	3862	18154
1437	3864	18150
1438	3867	18148
1439	3869	18144
1440	3871	18139
1441	3874	18135
1442	3876	18130
1443	3878	18126
1444	3881	18122
1445	3884	18120
1446	3886	18116
1447	3888	18111
1448	3890	18106
1449	3893	18101
1450	3895	18098
1451	3897	18093
1452	3901	18093
1453	3903	18088
1454	3905	18083
1455	3907	18079
1456	3910	18074
1457	3912	18070
1458	3914	18066
1459	3917	18061
1460	3919	18057
1461	3921	18052
1462	3923	18047
1463	3926	18044
1464	3930	18047
1465	3932	18044
1466	3936	18046
1467	3941	18054
1468	3944	18053
1469	3947	18052
1470	3951	18054
1471	3955	18057
1472	3959	18059
1473	3963	18064
1474	3967	18067
1475	3970	18066
1476	3974	18067
1477	3978	18073
1478	3983	18078
1479	3986	18080
1480	3989	18078
1481	3991	18073
1482	3994	18069
1483	3996	18064
1484	3998	18058
1485	4000	18053
1486	4002	18048
1487	4005	18044
1488	4007	18038
1489	4009	18034
1490	4011	18028
1491	4013	18024
1492	4015	18019
1493	4018	18015
1494	4022	18020
1495	4025	18019
1496	4028	18018
1497	4031	18015
1498	4034	18015
1499	4038	18018
1500	4041	18015
1501	4043	18011
1502	4046	18007
1503	4049	18007
1504	4052	18005
1505	4054	18000
1506	4057	17997
1507	4060	17995
1508	4062	17992
1509	4065	17988
1510	4067	17984
1511	4069	17980
1512	4072	17976
1513	4074	17972
1514	4077	17968
1515	4079	17964
1516	4081	17960
1517	4084	17956
1518	4086	17952
1519	4089	17950
1520	4093	17954
1521	4096	17953
1522	4100	17953
1523	4103	17954
1524	4107	17958
1525	4110	17957
1526	4113	17953
1527	4115	17948
1528	4117	17943
1529	4120	17940
1530	4122	17936
1531	4124	17932
1532	4127	17927
1533	4129	17923
1534	4131	17919
1535	4134	17916
1536	4137	17912
1537	4139	17908
1538	4141	17904
1539	4144	17902
1540	4147	17900
1541	4149	17896
1542	4152	17892
1543	4154	17887
1544	4156	17883
1545	4159	17879
1546	4161	17874
1547	4163	17870
1548	4166	17869
1549	4169	17864
1550	4171	17860
1551	4173	17856
1552	4175	17851
1553	4178	17847
1554	4180	17844
1555	4183	17841
1556	4185	17837
1557	4188	17833
1558	4190	17829
1559	4192	17824
1560	4195	17822
1561	4198	17818
1562	4200	17814
1563	4202	17810
1564	4204	17805
1565	4207	17801
1566	4209	17797
1567	4211	17792
1568	4214	17788
1569	4216	17784
1570	4218	17780
1571	4221	17776
1572	4223	17772
1573	4226	17770
1574	4229	17767
1575	4231	17763
1576	4234	17760
1577	4236	17756
1578	4238	17752
1579	4241	17748
1580	4243	17746
1581	4247	17748
1582	4251	17749
1583	4253	17745
1584	4255	17740
1585	4258	17736
1586	4260	17732
1587	4262	17728
1588	4265	17724
1589	4267	17719
1590	4269	17715
1591	4272	17711
1592	4274	17707
1593	4276	17703
1594	4279	17698
1595	4281	17694
1596	4283	17689
1597	4286	17687
1598	4288	17684
1599	4291	17679
1600	4293	17675
1601	4295	17671
1602	4298	17667
1603	4300	17662
1604	4302	17658
1605	4305	17654
1606	4307	17649
1607	4309	17645
1608	4311	17641
1609	4314	17637
1610	4316	17633
1611	4319	17630
1612	4321	17626
1613	4324	17623
1614	4326	17619
1615	4328	17615
1616	4331	17611
1617	4333	17608
1618	4336	17604
1619	4338	17600
1620	4340	17595
1621	4343	17591
1622	4345	17587
1623	4347	17584
1624	4350	17582
1625	4353	17580
1626	4355	17576
1627	4358	17572
1628	4360	17567
1629	4362	17564
1630	4365	17559
1631	4367	17555
1632	4369	17550
1633	4371	17546
1634	4374	17541
1635	4376	17538
1636	4379	17535
1637	4382	17536
1638	4386	17539
1639	4391	17542
1640	4393	17539
1641	4396	17536
1642	4398	17532
1643	4400	17528
1644	4403	17523
1645	4405	17519
1646	4407	17515
1647	4410	17514
1648	4412	17510
1649	4415	17505
1650	4417	17501
1651	4421	17505
1652	4426	17511
1653	4433	17524
1654	4438	17532
1655	4442	17533
1656	4444	17530
1657	4447	17526
1658	4449	17521
1659	4451	17517
1660	4453	17512
1661	4456	17510
1662	4459	17506
1663	4461	17502
1664	4463	17497
1665	4465	17493
1666	4467	17488
1667	4470	17486
1668	4473	17483
1669	4475	17478
1670	4477	17473
1671	4479	17469
1672	4482	17464
1673	4484	17460
1674	4486	17456
1675	4488	17452
1676	4491	17448
1677	4493	17443
1678	4495	17439
1679	4498	17435
1680	4500	17431
1681	4503	17428
1682	4505	17424
1683	4507	17420
1684	4509	17415
1685	4512	17411
1686	4514	17407
1687	4517	17406
1688	4521	17409
1689	4525	17412
1690	4528	17408
1691	4530	17404
1692	4533	17404
1693	4536	17401
1694	4538	17397
1695	4541	17396
1696	4544	17391
1697	4546	17387
1698	4548	17382
1699	4550	17377
1700	4552	17371
1701	4555	17370
1702	4558	17369
1703	4561	17367
1704	4563	17363
