iter	Logloss
0	0.6152617299
1	0.5427043246
2	0.4965532624
3	0.4407383988
4	0.4045836253
5	0.3657093628
6	0.333918796
7	0.3162011471
8	0.286368675
9	0.2644111296
10	0.2480757114
11	0.2352715206
12	0.2217178903
13	0.2065814394
14	0.1972679797
15	0.1879103767
16	0.1806819043
17	0.1728287206
18	0.1662948495
19	0.1588702348
20	0.1519981572
21	0.1454579999
22	0.1399219067
23	0.1348715081
24	0.1313004685
25	0.1272785217
26	0.1206799125
27	0.1153196442
28	0.1121198108
29	0.1055117117
30	0.1029595794
31	0.09975694401
32	0.09569727385
33	0.09205849026
34	0.08944364898
35	0.0862868814
36	0.08227599288
37	0.0797876755
38	0.07743416131
39	0.07569466482
40	0.07266901438
41	0.07188036765
42	0.07102323713
43	0.06886007515
44	0.06557140597
45	0.06382734329
46	0.0616810644
47	0.06015461994
48	0.05774940865
49	0.0564273637
50	0.05490146656
51	0.05280656846
52	0.05070464957
53	0.04875832987
54	0.04722228263
55	0.04615751623
56	0.04540737
57	0.04361044073
58	0.0421969006
59	0.04061987441
60	0.03960750523
61	0.03897111869
62	0.03822647838
63	0.03723184082
64	0.03551762351
65	0.03445178008
66	0.03351917178
67	0.03206545366
68	0.03177228145
69	0.03099335483
70	0.0302812756
71	0.02968065175
72	0.02911464678
73	0.02829087087
74	0.02760144373
75	0.02696375963
76	0.02628562567
77	0.02571287545
78	0.02513889327
79	0.02460238909
80	0.02406666289
81	0.02348554635
82	0.02303658482
83	0.02251375558
84	0.0217290264
85	0.02150429176
86	0.02115044141
87	0.02085863664
88	0.0204289125
89	0.0201717798
90	0.01999618962
91	0.0198602789
92	0.01963138198
93	0.01945961139
94	0.01921494472
95	0.01867310652
96	0.01855316984
97	0.01831890312
98	0.01799932175
99	0.01785101482
100	0.01773822469
101	0.01753005011
102	0.01720030427
103	0.01692530017
104	0.01649098159
105	0.01640624722
106	0.01631551764
107	0.01618085556
108	0.01578578775
109	0.01569578982
110	0.01557567597
111	0.01521577037
112	0.01513101582
113	0.01502225436
114	0.01479147048
115	0.01458220989
116	0.01426447625
117	0.01417201113
118	0.01400207431
119	0.01371244911
120	0.01364214549
121	0.01348896868
122	0.01340391949
123	0.01323170812
124	0.01297128145
125	0.01291163046
126	0.01289270716
127	0.01287404163
128	0.01285570775
129	0.01283764489
130	0.0128191054
131	0.01280135809
132	0.01264074395
133	0.0124066553
134	0.01225822458
135	0.01224069133
136	0.01222426091
137	0.01220787108
138	0.01201896541
139	0.01195954813
140	0.01194385549
141	0.01192869932
142	0.01175223188
143	0.01169609162
144	0.01165056427
145	0.01163708729
146	0.01162334002
147	0.01160954293
148	0.01159589368
149	0.01158276446
150	0.01156966007
151	0.01155691365
152	0.01139163538
153	0.01137913635
154	0.01136673713
155	0.01135475335
156	0.0113429121
157	0.0111753081
158	0.01116344516
