iter	Passed	Remaining
212	953	35727
213	959	35760
214	965	35833
215	969	35810
216	973	35773
217	978	35780
218	982	35756
219	986	35733
220	991	35756
221	996	35758
222	1000	35756
223	1004	35749
224	1009	35754
225	1014	35747
226	1018	35742
227	1023	35744
228	1027	35724
229	1032	35755
230	1039	35841
231	1047	35935
232	1052	35943
233	1057	35959
234	1062	35962
235	1065	35914
236	1069	35894
237	1074	35915
238	1079	35929
239	1083	35899
240	1087	35878
241	1093	35935
242	1098	35921
243	1102	35902
244	1107	35931
245	1112	35924
246	1117	35955
247	1122	35967
248	1128	35984
249	1133	36015
250	1137	35992
251	1142	35986
252	1146	35982
253	1152	36004
254	1156	35986
255	1160	35973
256	1164	35969
257	1169	35956
258	1173	35936
259	1178	35938
260	1183	35963
261	1198	36282
262	1205	36358
263	1210	36357
264	1216	36398
265	1221	36405
266	1225	36384
267	1232	36434
268	1236	36428
269	1244	36502
270	1248	36492
271	1252	36483
272	1258	36512
273	1264	36544
274	1271	36614
275	1274	36565
276	1280	36595
277	1284	36563
278	1287	36519
279	1291	36504
280	1296	36512
281	1301	36519
282	1306	36499
283	1309	36462
284	1313	36430
285	1316	36399
286	1320	36362
287	1325	36372
288	1328	36335
289	1332	36306
290	1336	36290
291	1340	36265
292	1344	36242
293	1349	36241
294	1352	36212
295	1360	36301
296	1368	36372
297	1374	36418
298	1378	36397
299	1383	36407
300	1388	36406
301	1393	36404
302	1397	36383
303	1400	36336
304	1403	36301
305	1407	36269
306	1411	36264
307	1414	36216
308	1420	36246
309	1429	36344
310	1437	36428
311	1441	36398
312	1445	36391
313	1449	36372
314	1456	36413
315	1459	36377
316	1463	36349
317	1466	36322
318	1470	36290
319	1473	36251
320	1476	36213
321	1479	36170
322	1484	36164
323	1488	36149
324	1492	36118
325	1496	36100
326	1499	36069
327	1503	36041
328	1506	36008
329	1509	35961
330	1512	35919
331	1516	35901
332	1519	35854
333	1522	35812
334	1525	35785
335	1529	35768
336	1535	35787
337	1540	35796
338	1543	35756
339	1547	35748
340	1551	35711
341	1554	35677
342	1557	35641
343	1560	35596
344	1564	35574
345	1567	35539
346	1573	35566
347	1576	35545
348	1580	35514
349	1582	35468
350	1585	35422
351	1588	35380
352	1591	35332
353	1593	35291
354	1596	35247
355	1599	35210
356	1605	35235
357	1610	35235
358	1613	35200
359	1617	35197
360	1621	35176
361	1624	35130
362	1626	35089
363	1629	35050
364	1632	35014
365	1636	34989
366	1639	34949
367	1641	34899
368	1646	34907
369	1651	34906
370	1654	34880
371	1658	34865
372	1661	34832
373	1664	34791
374	1667	34749
375	1670	34721
376	1673	34694
377	1676	34664
378	1682	34691
379	1686	34680
380	1691	34675
381	1695	34658
382	1698	34629
383	1701	34592
384	1703	34549
385	1707	34539
386	1711	34524
387	1716	34516
388	1719	34483
389	1721	34443
390	1724	34406
391	1728	34389
392	1731	34362
393	1734	34329
394	1738	34308
395	1740	34267
396	1743	34234
397	1746	34196
398	1752	34219
399	1756	34222
400	1759	34190
401	1764	34187
402	1768	34178
403	1771	34151
404	1774	34110
405	1777	34092
406	1781	34078
407	1785	34058
408	1787	34024
409	1791	33997
410	1795	33988
411	1799	33975
412	1803	33961
413	1809	33999
414	1813	33982
415	1816	33955
416	1820	33945
417	1823	33911
418	1826	33888
419	1830	33863
420	1835	33885
421	1841	33898
422	1848	33953
423	1853	33964
424	1860	34008
425	1866	34033
426	1870	34017
427	1874	34006
428	1879	34006
429	1883	33996
430	1888	34003
431	1892	34003
432	1897	34005
433	1901	33994
434	1905	33981
435	1909	33959
436	1912	33933
437	1916	33931
438	1921	33929
439	1928	33968
440	1933	33974
441	1936	33961
442	1941	33966
443	1945	33958
444	1950	33954
445	1953	33929
446	1956	33907
447	1960	33895
448	1965	33894
449	1969	33890
450	1973	33877
451	1978	33875
452	1981	33849
453	1985	33843
454	1988	33815
455	1991	33792
456	1996	33794
457	2000	33778
458	2003	33757
459	2009	33773
460	2012	33758
461	2017	33753
462	2021	33741
463	2024	33721
464	2027	33694
465	2030	33663
466	2033	33640
467	2036	33606
468	2039	33592
469	2043	33570
470	2047	33570
471	2051	33549
472	2055	33540
473	2058	33521
474	2063	33523
475	2067	33508
476	2072	33512
477	2076	33502
478	2079	33487
479	2083	33482
480	2089	33501
481	2095	33525
482	2100	33530
483	2104	33511
484	2107	33492
485	2112	33498
486	2116	33481
487	2120	33483
488	2124	33462
489	2127	33443
490	2130	33416
491	2134	33406
492	2138	33390
493	2143	33397
494	2146	33384
495	2150	33372
496	2154	33352
497	2157	33330
498	2160	33311
499	2163	33283
500	2166	33262
501	2169	33238
502	2173	33229
503	2177	33221
504	2181	33205
505	2185	33204
506	2189	33193
507	2193	33186
508	2197	33176
509	2200	33149
510	2204	33132
511	2207	33113
512	2211	33109
513	2216	33103
514	2218	33073
515	2221	33052
516	2224	33026
517	2227	33000
518	2231	32984
519	2234	32966
520	2237	32941
521	2241	32930
522	2244	32918
523	2249	32912
524	2253	32905
525	2257	32907
526	2260	32876
527	2264	32876
528	2268	32860
529	2271	32843
530	2274	32818
531	2278	32799
532	2281	32780
533	2284	32767
534	2288	32753
535	2293	32757
536	2298	32760
537	2301	32746
538	2304	32722
539	2308	32711
540	2311	32689
541	2314	32669
542	2319	32672
543	2322	32653
544	2325	32631
545	2328	32611
546	2331	32583
547	2334	32560
548	2337	32536
549	2339	32509
550	2343	32504
551	2347	32494
552	2353	32506
553	2358	32518
554	2361	32492
555	2365	32484
556	2368	32461
557	2370	32434
558	2374	32426
559	2378	32414
560	2381	32388
561	2384	32368
562	2387	32346
563	2389	32322
564	2392	32301
565	2395	32274
566	2397	32246
567	2400	32218
568	2402	32189
569	2405	32164
570	2408	32144
571	2411	32124
572	2414	32106
573	2418	32102
574	2423	32099
575	2427	32097
576	2429	32069
577	2432	32046
578	2435	32029
579	2439	32021
580	2443	32014
581	2447	31997
582	2450	31976
583	2454	31976
584	2458	31964
585	2461	31946
586	2464	31935
587	2468	31917
588	2472	31913
589	2475	31892
590	2478	31877
591	2481	31852
592	2483	31828
593	2486	31807
594	2490	31795
595	2492	31770
596	2495	31750
597	2498	31731
598	2501	31709
599	2504	31692
600	2508	31687
601	2512	31679
602	2515	31656
603	2518	31645
604	2521	31625
605	2524	31600
606	2526	31574
607	2529	31550
608	2532	31537
609	2536	31522
610	2538	31501
611	2541	31474
612	2545	31474
613	2549	31467
614	2553	31457
615	2559	31476
616	2569	31542
617	2574	31550
618	2579	31555
619	2582	31544
620	2585	31523
621	2589	31510
622	2591	31488
623	2596	31489
624	2600	31480
625	2605	31491
626	2609	31480
627	2613	31472
628	2616	31462
629	2619	31444
630	2622	31423
631	2626	31420
632	2630	31409
633	2633	31392
634	2636	31382
635	2640	31370
636	2646	31391
637	2650	31378
638	2654	31371
639	2657	31358
640	2661	31353
641	2664	31340
642	2667	31320
643	2671	31306
644	2676	31311
645	2679	31303
646	2685	31311
647	2691	31339
648	2697	31348
649	2703	31367
650	2708	31375
651	2713	31374
652	2717	31370
653	2722	31374
654	2725	31365
655	2730	31363
656	2736	31381
657	2739	31363
658	2743	31358
659	2747	31350
660	2751	31353
661	2755	31338
662	2757	31318
663	2761	31307
664	2764	31289
665	2768	31284
666	2771	31270
667	2774	31254
668	2779	31261
669	2786	31287
670	2789	31272
671	2793	31261
672	2796	31247
673	2800	31232
674	2802	31213
675	2806	31198
676	2809	31188
677	2813	31180
678	2816	31169
679	2819	31149
680	2824	31147
681	2828	31147
682	2831	31130
683	2834	31114
684	2837	31096
685	2840	31082
686	2843	31066
687	2846	31045
688	2849	31028
689	2852	31016
690	2856	31003
691	2861	31012
692	2865	31004
693	2869	31001
694	2872	30986
695	2877	30989
696	2880	30973
697	2884	30965
698	2887	30950
699	2890	30938
700	2894	30935
701	2898	30924
702	2901	30908
703	2905	30899
704	2907	30880
705	2910	30864
706	2913	30848
707	2918	30848
708	2921	30831
709	2923	30812
710	2926	30793
711	2931	30796
712	2935	30786
713	2941	30804
714	2945	30802
715	2952	30825
716	2957	30834
717	2963	30845
718	2969	30862
719	2974	30866
720	2979	30874
721	2982	30860
722	2986	30849
723	2990	30849
724	2995	30852
725	2999	30845
726	3003	30836
727	3007	30831
728	3010	30823
729	3014	30810
730	3017	30800
731	3023	30808
732	3026	30800
733	3030	30787
734	3033	30781
735	3037	30773
736	3041	30762
737	3044	30752
738	3048	30744
739	3052	30744
740	3056	30737
741	3062	30747
742	3066	30739
743	3069	30732
744	3073	30724
745	3077	30718
746	3082	30726
747	3087	30724
748	3091	30720
749	3096	30722
750	3099	30714
751	3103	30708
752	3107	30696
753	3110	30682
754	3114	30678
755	3117	30667
756	3122	30667
757	3126	30659
758	3130	30660
759	3135	30663
760	3139	30657
761	3144	30662
762	3149	30663
763	3153	30657
764	3157	30655
765	3162	30656
766	3165	30646
767	3170	30650
768	3174	30640
769	3178	30634
770	3180	30614
771	3183	30594
772	3186	30579
773	3190	30580
774	3193	30566
775	3196	30552
776	3199	30531
777	3201	30513
778	3204	30494
779	3207	30476
780	3210	30468
781	3213	30446
782	3215	30430
783	3220	30425
784	3222	30407
785	3225	30393
786	3228	30379
787	3232	30376
788	3235	30357
789	3238	30341
790	3243	30348
791	3246	30334
792	3249	30314
793	3252	30305
794	3255	30295
795	3263	30319
796	3267	30314
797	3270	30304
798	3275	30307
799	3279	30299
800	3282	30286
801	3285	30276
802	3288	30263
803	3292	30257
804	3296	30246
805	3299	30239
806	3303	30229
807	3308	30231
808	3311	30223
809	3316	30221
810	3321	30225
811	3324	30219
812	3329	30218
813	3334	30220
814	3339	30225
815	3342	30217
816	3347	30221
817	3351	30209
818	3354	30199
819	3358	30193
820	3361	30182
821	3365	30174
822	3369	30169
823	3374	30169
824	3377	30156
825	3380	30150
826	3383	30136
827	3388	30132
828	3391	30120
829	3395	30119
830	3401	30128
831	3404	30117
832	3407	30105
833	3410	30091
834	3414	30084
835	3417	30072
836	3421	30070
837	3425	30062
838	3429	30056
839	3433	30053
840	3436	30039
841	3439	30024
842	3442	30012
843	3445	29997
844	3448	29983
845	3451	29968
846	3454	29957
847	3458	29949
848	3461	29941
849	3465	29930
850	3469	29930
851	3474	29937
852	3478	29924
853	3481	29912
854	3484	29902
855	3488	29898
856	3493	29897
857	3496	29889
858	3500	29881
859	3504	29878
860	3508	29870
861	3511	29857
862	3514	29843
863	3517	29832
864	3520	29824
865	3524	29811
866	3526	29793
867	3529	29781
868	3533	29774
869	3536	29763
870	3539	29749
871	3542	29739
872	3545	29726
873	3548	29707
874	3551	29695
875	3554	29685
876	3557	29672
877	3560	29658
878	3564	29656
879	3567	29644
880	3571	29641
881	3575	29631
882	3578	29616
883	3580	29601
884	3583	29588
885	3586	29572
886	3588	29553
887	3591	29544
888	3595	29536
889	3598	29527
890	3602	29521
891	3606	29512
892	3609	29503
893	3613	29496
894	3617	29496
895	3621	29492
896	3625	29488
897	3628	29476
898	3631	29461
899	3636	29461
900	3638	29447
901	3641	29433
902	3644	29419
903	3648	29410
904	3650	29396
905	3653	29383
906	3656	29369
907	3660	29362
908	3663	29354
909	3668	29353
910	3671	29341
911	3675	29340
912	3679	29334
913	3682	29325
914	3685	29314
915	3688	29297
916	3691	29284
917	3694	29276
918	3697	29263
919	3699	29245
920	3702	29232
921	3705	29217
922	3707	29199
923	3710	29182
924	3712	29165
925	3715	29150
926	3718	29142
927	3722	29138
928	3726	29130
929	3729	29120
930	3734	29123
931	3736	29106
932	3738	29087
933	3742	29078
934	3745	29067
935	3748	29058
936	3751	29049
937	3755	29039
938	3758	29028
939	3760	29010
940	3763	28997
941	3766	28986
942	3769	28974
943	3772	28963
944	3774	28949
945	3777	28935
946	3780	28920
947	3782	28906
948	3785	28890
949	3789	28887
950	3793	28884
951	3797	28878
952	3800	28865
953	3803	28857
954	3807	28853
955	3809	28836
956	3813	28829
957	3816	28820
958	3820	28818
959	3823	28805
960	3827	28798
961	3833	28808
962	3835	28790
963	3838	28778
964	3840	28764
965	3843	28748
966	3847	28747
967	3850	28732
968	3852	28718
969	3855	28703
970	3857	28687
971	3859	28671
972	3863	28665
973	3866	28654
974	3870	28646
975	3874	28647
976	3877	28636
977	3880	28621
978	3884	28619
979	3887	28612
980	3890	28600
981	3893	28587
982	3896	28574
983	3898	28557
984	3901	28549
985	3905	28540
986	3908	28529
987	3910	28515
988	3913	28502
989	3916	28488
990	3918	28474
991	3921	28462
992	3925	28457
993	3927	28443
994	3931	28434
995	3934	28423
996	3940	28439
997	3944	28434
998	3949	28436
999	3952	28426
1000	3956	28420
1001	3960	28417
1002	3963	28407
1003	3966	28395
1004	3969	28388
1005	3972	28378
1006	3975	28367
1007	3979	28363
1008	3983	28355
1009	3985	28341
1010	3989	28334
1011	3991	28321
1012	3994	28305
1013	3996	28290
1014	3999	28277
1015	4002	28266
1016	4004	28254
1017	4007	28242
1018	4010	28233
1019	4014	28228
1020	4018	28227
1021	4023	28227
1022	4028	28229
1023	4030	28216
1024	4035	28215
1025	4039	28211
1026	4044	28213
1027	4048	28213
1028	4053	28214
1029	4056	28206
1030	4060	28199
1031	4063	28189
1032	4066	28178
1033	4069	28168
1034	4071	28154
1035	4074	28145
1036	4077	28131
1037	4080	28125
1038	4083	28114
1039	4087	28106
1040	4092	28115
1041	4098	28121
1042	4101	28112
1043	4105	28111
1044	4109	28106
1045	4112	28098
1046	4116	28090
1047	4119	28082
1048	4122	28072
1049	4127	28072
1050	4131	28074
1051	4135	28068
1052	4139	28065
1053	4143	28061
1054	4148	28066
1055	4152	28058
1056	4156	28059
1057	4159	28049
1058	4163	28043
1059	4167	28037
1060	4171	28038
1061	4176	28040
1062	4180	28037
1063	4184	28031
1064	4189	28038
1065	4193	28031
1066	4197	28031
1067	4203	28036
1068	4207	28033
1069	4210	28024
1070	4213	28016
1071	4218	28015
1072	4223	28023
1073	4227	28018
1074	4230	28009
1075	4234	28001
1076	4237	27992
1077	4241	27989
1078	4245	27990
1079	4249	27986
1080	4252	27976
1081	4256	27968
1082	4259	27958
1083	4264	27963
1084	4268	27962
1085	4274	27966
1086	4278	27968
1087	4282	27962
1088	4288	27970
1089	4292	27970
1090	4296	27965
1091	4300	27958
1092	4303	27950
1093	4307	27945
1094	4310	27940
1095	4314	27931
1096	4316	27920
1097	4319	27909
1098	4322	27898
1099	4325	27886
1100	4327	27874
1101	4330	27860
1102	4333	27851
1103	4338	27852
1104	4342	27848
1105	4346	27848
1106	4350	27845
1107	4353	27833
1108	4356	27821
1109	4359	27816
1110	4362	27806
1111	4365	27796
1112	4368	27787
1113	4371	27778
1114	4374	27766
1115	4378	27762
1116	4381	27753
1117	4384	27742
1118	4387	27735
1119	4390	27722
1120	4393	27713
1121	4396	27705
1122	4400	27698
1123	4404	27698
1124	4407	27685
1125	4409	27671
1126	4412	27658
1127	4414	27647
1128	4417	27637
1129	4420	27626
1130	4423	27616
1131	4427	27615
1132	4431	27609
1133	4434	27598
1134	4437	27588
1135	4440	27580
1136	4443	27569
1137	4445	27555
1138	4447	27543
1139	4450	27533
1140	4453	27523
1141	4456	27514
1142	4460	27509
1143	4463	27501
1144	4466	27490
1145	4469	27478
1146	4471	27465
1147	4474	27454
1148	4476	27442
1149	4479	27430
1150	4482	27419
1151	4485	27412
1152	4490	27412
1153	4494	27409
1154	4498	27406
1155	4501	27398
1156	4504	27386
1157	4507	27378
1158	4511	27374
1159	4513	27362
1160	4517	27355
1161	4520	27346
1162	4523	27337
1163	4526	27332
1164	4531	27331
1165	4533	27318
1166	4536	27305
1167	4538	27291
1168	4540	27280
1169	4544	27274
1170	4547	27265
1171	4550	27255
1172	4553	27248
1173	4556	27237
1174	4559	27229
1175	4562	27220
1176	4566	27216
1177	4570	27216
1178	4573	27207
1179	4577	27202
1180	4580	27193
1181	4584	27186
1182	4586	27175
1183	4590	27170
1184	4592	27156
1185	4595	27147
1186	4599	27143
1187	4601	27130
1188	4604	27117
1189	4606	27106
1190	4609	27097
1191	4613	27093
1192	4616	27082
1193	4619	27072
1194	4622	27065
1195	4625	27059
1196	4628	27049
1197	4633	27052
1198	4638	27054
1199	4642	27047
1200	4645	27043
1201	4648	27032
1202	4651	27022
1203	4655	27021
1204	4659	27015
1205	4661	27004
1206	4665	27000
1207	4669	26996
1208	4672	26987
1209	4675	26977
1210	4678	26967
1211	4680	26957
1212	4683	26946
1213	4687	26944
1214	4691	26939
1215	4694	26933
1216	4697	26923
1217	4700	26914
1218	4706	26920
1219	4710	26919
1220	4714	26914
1221	4718	26911
1222	4720	26901
1223	4724	26896
1224	4727	26885
1225	4729	26873
1226	4733	26866
1227	4735	26857
1228	4738	26844
1229	4741	26837
1230	4744	26827
1231	4746	26814
1232	4750	26810
1233	4752	26799
1234	4755	26790
1235	4758	26779
1236	4761	26769
1237	4763	26759
1238	4766	26747
1239	4769	26740
1240	4772	26730
1241	4777	26733
1242	4782	26735
1243	4784	26723
1244	4788	26717
1245	4791	26709
1246	4793	26698
1247	4796	26686
1248	4799	26676
1249	4802	26671
1250	4806	26666
1251	4809	26658
1252	4812	26651
1253	4815	26642
1254	4818	26633
1255	4822	26629
1256	4824	26617
1257	4827	26608
1258	4830	26599
1259	4834	26596
1260	4837	26589
1261	4840	26581
1262	4846	26590
1263	4851	26590
1264	4854	26582
1265	4857	26573
1266	4861	26571
1267	4865	26566
1268	4868	26560
1269	4871	26551
1270	4875	26548
1271	4879	26544
1272	4882	26538
1273	4886	26532
1274	4889	26526
1275	4892	26518
1276	4896	26512
1277	4899	26504
1278	4901	26493
1279	4904	26482
1280	4907	26476
1281	4910	26466
1282	4912	26454
1283	4915	26443
1284	4917	26432
1285	4921	26430
1286	4925	26424
1287	4929	26424
1288	4934	26425
1289	4936	26414
1290	4940	26410
1291	4944	26404
1292	4947	26397
1293	4950	26389
1294	4953	26383
1295	4956	26376
1296	4960	26367
1297	4963	26362
1298	4966	26353
1299	4969	26345
1300	4972	26336
1301	4975	26329
1302	4979	26324
1303	4982	26316
1304	4985	26313
1305	4989	26307
1306	4994	26307
1307	4996	26297
1308	4999	26286
1309	5002	26280
1310	5005	26272
1311	5009	26269
1312	5014	26269
1313	5018	26268
1314	5022	26268
1315	5027	26265
1316	5031	26267
1317	5034	26259
1318	5039	26257
1319	5041	26248
1320	5045	26242
1321	5049	26240
1322	5052	26234
1323	5056	26227
1324	5059	26220
1325	5062	26211
1326	5065	26203
1327	5067	26192
1328	5070	26182
1329	5073	26174
1330	5077	26171
1331	5081	26172
1332	5086	26172
1333	5089	26163
1334	5092	26158
1335	5096	26155
1336	5100	26149
1337	5102	26140
1338	5105	26130
1339	5109	26125
1340	5111	26116
1341	5114	26107
1342	5117	26099
1343	5121	26093
1344	5125	26092
1345	5128	26084
1346	5132	26079
1347	5135	26074
1348	5138	26063
1349	5140	26052
1350	5143	26044
1351	5145	26034
1352	5149	26027
1353	5152	26019
1354	5154	26008
1355	5157	25998
1356	5161	25997
1357	5165	25995
1358	5168	25986
1359	5172	25983
1360	5176	25979
1361	5179	25971
1362	5182	25964
1363	5185	25959
1364	5189	25955
1365	5192	25949
1366	5196	25942
1367	5198	25932
1368	5201	25923
1369	5203	25913
1370	5208	25915
1371	5214	25918
1372	5216	25909
1373	5219	25901
1374	5224	25904
1375	5228	25900
1376	5231	25891
1377	5234	25884
1378	5237	25876
1379	5240	25867
1380	5244	25866
1381	5247	25855
1382	5251	25853
1383	5254	25844
1384	5258	25843
1385	5261	25837
1386	5265	25834
1387	5269	25829
1388	5272	25823
1389	5275	25815
1390	5278	25808
1391	5281	25799
1392	5283	25789
1393	5286	25782
1394	5289	25773
1395	5292	25765
1396	5295	25756
1397	5298	25747
1398	5301	25741
1399	5304	25733
1400	5308	25731
1401	5314	25737
1402	5317	25730
1403	5321	25729
1404	5325	25726
1405	5331	25731
1406	5335	25727
1407	5340	25731
1408	5346	25738
1409	5350	25734
1410	5354	25731
1411	5356	25720
1412	5358	25709
1413	5361	25702
1414	5364	25692
1415	5368	25689
1416	5371	25683
1417	5374	25672
1418	5377	25665
1419	5380	25659
1420	5382	25648
1421	5385	25638
1422	5387	25628
1423	5389	25617
1424	5392	25606
1425	5394	25595
1426	5397	25589
1427	5401	25584
1428	5405	25583
1429	5409	25580
1430	5412	25570
1431	5414	25561
1432	5417	25551
1433	5419	25539
1434	5421	25528
1435	5423	25517
1436	5425	25505
1437	5429	25499
1438	5432	25492
1439	5434	25481
1440	5436	25470
1441	5438	25458
1442	5440	25447
1443	5443	25437
1444	5446	25429
1445	5448	25420
1446	5451	25409
1447	5453	25398
1448	5455	25386
1449	5458	25379
1450	5461	25372
1451	5463	25360
1452	5465	25349
1453	5467	25338
1454	5469	25327
1455	5472	25315
1456	5474	25306
1457	5477	25299
1458	5479	25288
1459	5481	25276
1460	5483	25264
1461	5485	25253
1462	5488	25242
1463	5490	25230
1464	5493	25227
1465	5499	25229
1466	5504	25231
1467	5507	25224
1468	5510	25220
1469	5515	25221
1470	5520	25222
1471	5523	25217
1472	5528	25216
1473	5533	25218
1474	5536	25212
1475	5540	25211
1476	5544	25207
1477	5547	25201
1478	5551	25195
1479	5553	25187
1480	5556	25178
1481	5560	25174
1482	5563	25166
1483	5566	25161
1484	5569	25156
1485	5572	25149
1486	5575	25139
1487	5578	25132
1488	5580	25123
1489	5583	25114
1490	5585	25104
1491	5588	25096
1492	5591	25087
1493	5593	25079
1494	5596	25071
1495	5599	25064
1496	5603	25060
1497	5606	25054
1498	5609	25045
1499	5612	25040
1500	5615	25033
1501	5619	25028
1502	5621	25019
1503	5624	25012
1504	5627	25003
1505	5630	24996
1506	5633	24988
1507	5636	24981
1508	5639	24974
1509	5642	24967
1510	5645	24963
1511	5648	24956
1512	5652	24952
1513	5656	24951
1514	5659	24942
1515	5661	24930
1516	5662	24917
1517	5664	24904
1518	5666	24895
1519	5670	24891
1520	5673	24883
1521	5677	24880
1522	5680	24872
1523	5682	24863
1524	5685	24853
1525	5688	24847
1526	5690	24839
1527	5694	24837
1528	5698	24831
1529	5701	24823
1530	5703	24815
1531	5706	24807
1532	5709	24800
1533	5712	24793
1534	5715	24786
1535	5717	24776
1536	5720	24767
1537	5722	24758
1538	5724	24747
1539	5726	24737
1540	5729	24727
1541	5731	24716
1542	5734	24710
1543	5736	24699
1544	5738	24687
1545	5741	24680
1546	5743	24669
1547	5745	24657
1548	5746	24645
1549	5748	24634
1550	5751	24626
1551	5753	24615
1552	5755	24604
1553	5757	24592
1554	5759	24581
1555	5761	24569
1556	5764	24563
1557	5767	24557
1558	5770	24550
1559	5773	24543
1560	5774	24531
1561	5776	24519
1562	5778	24507
1563	5780	24495
1564	5782	24487
1565	5785	24479
1566	5788	24471
1567	5790	24460
1568	5792	24449
1569	5793	24437
1570	5795	24426
1571	5799	24421
1572	5801	24411
1573	5803	24399
1574	5804	24387
1575	5806	24375
1576	5808	24364
1577	5810	24352
1578	5812	24341
1579	5814	24334
1580	5816	24323
1581	5818	24311
1582	5820	24300
1583	5822	24288
1584	5824	24277
1585	5825	24265
1586	5827	24254
1587	5829	24244
1588	5832	24235
1589	5834	24224
1590	5836	24213
1591	5838	24205
1592	5840	24195
1593	5842	24183
1594	5844	24174
1595	5847	24164
1596	5848	24153
1597	5850	24142
1598	5852	24132
1599	5854	24121
1600	5856	24109
1601	5858	24098
1602	5860	24088
1603	5863	24082
1604	5866	24074
1605	5868	24064
1606	5870	24053
1607	5871	24042
1608	5873	24031
1609	5875	24021
1610	5878	24012
1611	5880	24004
1612	5883	23997
1613	5886	23989
1614	5888	23978
1615	5889	23967
1616	5892	23957
1617	5894	23948
1618	5896	23937
1619	5898	23927
1620	5899	23915
1621	5901	23904
1622	5903	23893
1623	5905	23882
1624	5907	23872
1625	5910	23867
1626	5913	23862
1627	5916	23854
1628	5918	23845
1629	5921	23838
1630	5924	23832
1631	5926	23823
1632	5928	23812
1633	5930	23802
1634	5932	23791
1635	5934	23783
1636	5937	23776
1637	5940	23769
1638	5943	23762
1639	5945	23751
1640	5947	23741
1641	5949	23730
1642	5950	23720
1643	5952	23710
1644	5956	23707
1645	5958	23697
1646	5960	23687
1647	5962	23676
1648	5964	23666
1649	5966	23655
1650	5968	23645
1651	5970	23637
1652	5973	23629
1653	5975	23619
1654	5977	23609
1655	5979	23599
1656	5981	23589
1657	5983	23579
1658	5985	23571
1659	5989	23570
1660	5993	23564
1661	5995	23554
1662	5996	23543
1663	5998	23533
1664	6000	23522
1665	6002	23511
1666	6004	23503
1667	6007	23495
1668	6009	23487
1669	6013	23485
1670	6016	23480
1671	6019	23474
1672	6023	23471
1673	6026	23465
1674	6029	23457
1675	6031	23450
1676	6034	23441
1677	6037	23436
1678	6039	23429
1679	6042	23423
1680	6046	23419
1681	6049	23412
1682	6052	23408
1683	6054	23398
1684	6056	23388
1685	6058	23377
1686	6060	23367
1687	6061	23356
