iter	Logloss
0	0.6610522951
1	0.6234743255
2	0.6048293795
3	0.5811394283
4	0.5657806737
5	0.5320780618
6	0.5157583441
7	0.4934025492
8	0.4656094142
9	0.4434097494
10	0.4228938648
11	0.4110968454
12	0.3998691354
13	0.3850745474
14	0.3782561166
15	0.3716440201
16	0.3562310764
17	0.337060724
18	0.3236733164
19	0.3132246562
20	0.3027966704
21	0.2946307319
22	0.2876336575
23	0.2797791788
24	0.2707483087
25	0.265153374
26	0.2510921955
27	0.2432836975
28	0.2368994951
29	0.2293983868
30	0.22451428
31	0.2202637025
32	0.2147646461
33	0.2075587341
34	0.2029841287
35	0.1990811144
36	0.1976719584
37	0.1948149885
38	0.1882094315
39	0.1855917828
40	0.1809300355
41	0.1740609067
42	0.1688056673
43	0.1639290537
44	0.1606739419
45	0.1560446535
46	0.151774168
47	0.1477212565
48	0.145538841
49	0.1414869428
50	0.1361042942
51	0.1335061448
52	0.1301691873
53	0.1254900864
54	0.1229881815
55	0.1198122757
56	0.1187719873
57	0.116388934
58	0.1130375777
59	0.110612997
60	0.1075681448
61	0.1046185664
62	0.1026085785
63	0.1012652346
64	0.09894532817
65	0.0971309713
66	0.09589439631
67	0.09376974617
68	0.09143729721
69	0.08829657521
70	0.08657585723
71	0.08514606953
72	0.08411850248
73	0.0822638699
74	0.08055518355
75	0.07850330217
76	0.07692170143
77	0.07562858718
78	0.07367449147
79	0.07187616825
80	0.0706796859
81	0.06933600988
82	0.06715361135
83	0.06575040306
84	0.06450679047
85	0.06279466408
86	0.06121259076
87	0.06005623937
88	0.0590632941
89	0.05789238214
90	0.05637865833
91	0.05501733082
92	0.0535728974
93	0.05272683075
94	0.05168622732
95	0.05083025779
96	0.04978147575
97	0.0489012599
98	0.04807698727
99	0.04735079833
100	0.04614663976
101	0.04547403966
102	0.04477640135
103	0.04404407314
104	0.04342145579
105	0.0429351415
106	0.04228698356
107	0.04165389708
108	0.04104861191
109	0.04045643125
110	0.0398185764
111	0.03927296826
112	0.03870669007
113	0.03824990562
114	0.03774435605
115	0.03724205494
116	0.03675798859
117	0.03629330652
118	0.03585941451
119	0.03543663876
120	0.03508124607
121	0.03465583708
122	0.0342616524
123	0.03385517853
124	0.03345698118
125	0.0330885819
126	0.03270302926
127	0.03233260768
128	0.03199603941
129	0.03164018052
130	0.03131040931
131	0.03096332507
132	0.03062940495
133	0.03030383161
134	0.02998596856
135	0.02968903525
136	0.0293835359
137	0.02909852351
138	0.0288046939
139	0.02851679495
140	0.02823420933
141	0.02795795032
142	0.02770006018
143	0.02744487779
144	0.02719444888
145	0.02693584561
146	0.02668382866
147	0.02643619052
148	0.02619336545
149	0.02595498094
150	0.02572048349
151	0.02548877682
152	0.02526204927
153	0.02503777402
154	0.0248190271
155	0.02460464835
156	0.02440349971
157	0.02419689085
158	0.02399270662
159	0.02379927039
160	0.02360095297
161	0.0234140775
162	0.02322148425
163	0.02303260991
164	0.02284582172
165	0.02266222026
166	0.02248919862
167	0.0222895933
168	0.02209414755
169	0.02192342281
